"id","clid","ssex","srace","sbirthq","sbirthy","treadssk","tmathssk","sesk"
62,54,"male","black","1st qtr - jan,feb,march",1980,414,484,"free lunch"
276,55,"female","white","3rd qtr - july,aug,sept",1980,425,478,"non-free lunch"
1869,55,"male","white","2nd qtr - april,may,june",1980,431,444,"non-free lunch"
591,55,"male","white","3rd qtr - july,aug,sept",1980,422,444,"non-free lunch"
249,55,"female","white","1st qtr - jan,feb,march",1980,430,478,"non-free lunch"
1037,55,"female","white","3rd qtr - july,aug,sept",1980,402,439,"non-free lunch"
907,55,"female","black","3rd qtr - july,aug,sept",1980,433,478,"free lunch"
2807,55,"female","white","3rd qtr - july,aug,sept",1979,431,506,"non-free lunch"
4062,55,"female","white","1st qtr - jan,feb,march",1980,437,494,"non-free lunch"
3740,55,"male","white","3rd qtr - july,aug,sept",1980,413,429,"non-free lunch"
2427,55,"female","white","1st qtr - jan,feb,march",1980,418,418,"non-free lunch"
1209,55,"male","white","3rd qtr - july,aug,sept",1980,431,444,"non-free lunch"
2881,55,"male","white","3rd qtr - july,aug,sept",1980,437,494,"non-free lunch"
1450,55,"male","white","3rd qtr - july,aug,sept",1980,414,454,"non-free lunch"
2083,55,"female","white","2nd qtr - april,may,june",1980,430,520,"non-free lunch"
4042,55,"female","white","3rd qtr - july,aug,sept",1980,425,500,"non-free lunch"
1884,55,"male","white","1st qtr - jan,feb,march",1980,434,468,"non-free lunch"
2798,55,"female","white","1st qtr - jan,feb,march",1980,419,478,"non-free lunch"
2180,55,"female","white","2nd qtr - april,may,june",1980,439,468,"non-free lunch"
215,55,"female","white","2nd qtr - april,may,june",1980,442,489,"non-free lunch"
1294,56,"male","white","1st qtr - jan,feb,march",1979,390,429,"non-free lunch"
2074,56,"female","white","1st qtr - jan,feb,march",1980,500,602,"non-free lunch"
677,56,"male","white","3rd qtr - july,aug,sept",1980,408,429,"non-free lunch"
1082,56,"male","white","1st qtr - jan,feb,march",1980,418,454,"non-free lunch"
1971,56,"male","white","3rd qtr - july,aug,sept",1980,425,449,"free lunch"
3064,56,"male","white","4th qtr - oct,nov,dec",1979,430,439,"non-free lunch"
1896,56,"male","black","3rd qtr - july,aug,sept",1979,421,449,"free lunch"
3966,56,"male","white","4th qtr - oct,nov,dec",1979,437,478,"non-free lunch"
870,56,"male","white","3rd qtr - july,aug,sept",1980,408,412,"non-free lunch"
3786,56,"female","white","2nd qtr - april,may,june",1980,458,506,"non-free lunch"
2228,56,"female","white","1st qtr - jan,feb,march",1980,463,500,"non-free lunch"
3143,56,"female","white","2nd qtr - april,may,june",1980,468,513,"non-free lunch"
3169,56,"male","white","2nd qtr - april,may,june",1980,436,444,"non-free lunch"
31,56,"female","white","4th qtr - oct,nov,dec",1980,467,484,"non-free lunch"
2057,56,"female","white","3rd qtr - july,aug,sept",1980,NA,NA,"non-free lunch"
2587,56,"male","white","2nd qtr - april,may,june",1980,425,449,"non-free lunch"
2192,56,"male","white","1st qtr - jan,feb,march",1980,419,459,"non-free lunch"
1960,56,"male","white","3rd qtr - july,aug,sept",1979,398,439,"free lunch"
3230,56,"female","black","4th qtr - oct,nov,dec",1979,414,439,"free lunch"
2601,56,"female","white","4th qtr - oct,nov,dec",1979,450,468,"free lunch"
2321,56,"female","white","1st qtr - jan,feb,march",1980,440,536,"non-free lunch"
850,57,"female","white","1st qtr - jan,feb,march",1980,431,506,"free lunch"
1025,57,"male","white","4th qtr - oct,nov,dec",1979,424,506,"free lunch"
2579,57,"male","white","1st qtr - jan,feb,march",1980,445,528,"non-free lunch"
1918,57,"female","white","4th qtr - oct,nov,dec",1979,422,500,"non-free lunch"
3985,57,"female","white","2nd qtr - april,may,june",1980,425,536,"non-free lunch"
1541,57,"female","white","1st qtr - jan,feb,march",1980,NA,NA,"non-free lunch"
41,57,"female","white","4th qtr - oct,nov,dec",1979,440,513,"non-free lunch"
1838,57,"male","white","3rd qtr - july,aug,sept",1980,439,473,"non-free lunch"
2709,57,"male","white","3rd qtr - july,aug,sept",1980,400,459,"free lunch"
3755,57,"male","white","1st qtr - jan,feb,march",1980,448,536,"non-free lunch"
3161,57,"male","white","3rd qtr - july,aug,sept",1980,NA,NA,"free lunch"
663,57,"male","white","2nd qtr - april,may,june",1980,408,520,"non-free lunch"
238,57,"male","white","4th qtr - oct,nov,dec",1979,424,506,"non-free lunch"
2373,57,"male","white","3rd qtr - july,aug,sept",1980,416,449,"free lunch"
472,57,"male","white","4th qtr - oct,nov,dec",1979,430,528,"free lunch"
3373,57,"female","white","2nd qtr - april,may,june",1980,407,449,"free lunch"
325,57,"male","white","2nd qtr - april,may,june",1980,413,429,"non-free lunch"
1336,57,"female","white","1st qtr - jan,feb,march",1980,413,513,"non-free lunch"
1851,57,"female","white","3rd qtr - july,aug,sept",1980,427,489,"non-free lunch"
477,57,"male","white","1st qtr - jan,feb,march",1980,424,439,"free lunch"
263,57,"male","white","2nd qtr - april,may,june",1980,431,454,"non-free lunch"
1131,57,"male","white","1st qtr - jan,feb,march",1980,416,494,"non-free lunch"
1029,57,"female","white","3rd qtr - july,aug,sept",1980,419,468,"non-free lunch"
3496,57,"female","white","2nd qtr - april,may,june",1980,NA,NA,"non-free lunch"
3394,58,"female","white","3rd qtr - july,aug,sept",1980,474,536,"free lunch"
1395,58,"male","white","2nd qtr - april,may,june",1980,388,399,"non-free lunch"
2748,58,"female","white","2nd qtr - april,may,june",1980,455,547,"free lunch"
3929,58,"male","white","2nd qtr - april,may,june",1980,461,536,"non-free lunch"
929,58,"male","white","3rd qtr - july,aug,sept",1980,442,520,"free lunch"
3455,58,"female","white","2nd qtr - april,may,june",1980,470,506,"non-free lunch"
788,58,"male","white","2nd qtr - april,may,june",1980,390,399,"free lunch"
2063,58,"male","white","2nd qtr - april,may,june",1980,437,494,"non-free lunch"
1933,58,"female","white","2nd qtr - april,may,june",1980,434,506,"free lunch"
987,58,"male","white","1st qtr - jan,feb,march",1980,448,513,"non-free lunch"
359,58,"male","white","3rd qtr - july,aug,sept",1980,465,500,"non-free lunch"
1389,58,"female","white","2nd qtr - april,may,june",1980,472,576,"free lunch"
1064,58,"female","white","2nd qtr - april,may,june",1980,437,520,"non-free lunch"
3183,58,"female","white","4th qtr - oct,nov,dec",1979,495,576,"non-free lunch"
3147,58,"female","white","4th qtr - oct,nov,dec",1980,485,602,"free lunch"
983,58,"female","white","1st qtr - jan,feb,march",1980,418,449,"non-free lunch"
2843,58,"female","white","1st qtr - jan,feb,march",1980,467,536,"non-free lunch"
328,58,"male","white","1st qtr - jan,feb,march",1980,448,513,"non-free lunch"
1363,58,"male","white","4th qtr - oct,nov,dec",1979,472,536,"non-free lunch"
83,58,"female","white","2nd qtr - april,may,june",1980,451,536,"non-free lunch"
3756,58,"male","white","1st qtr - jan,feb,march",1980,437,513,"free lunch"
2486,58,"male","white","1st qtr - jan,feb,march",1980,467,559,"non-free lunch"
2039,58,"female","white","4th qtr - oct,nov,dec",1979,463,559,"non-free lunch"
3177,59,"male","black","2nd qtr - april,may,june",1980,428,463,"non-free lunch"
1118,59,"male","white","3rd qtr - july,aug,sept",1980,398,375,"non-free lunch"
1103,59,"male","white","4th qtr - oct,nov,dec",1979,424,506,"free lunch"
1360,59,"female","white","1st qtr - jan,feb,march",1980,472,513,"non-free lunch"
2049,59,"female","white","4th qtr - oct,nov,dec",1979,448,506,"free lunch"
1919,59,"female","white","2nd qtr - april,may,june",1980,465,506,"non-free lunch"
2376,59,"male","black","1st qtr - jan,feb,march",1980,439,439,"free lunch"
1307,59,"male","white","3rd qtr - july,aug,sept",1980,436,463,"free lunch"
3030,59,"female","white","1st qtr - jan,feb,march",1980,428,473,"non-free lunch"
430,59,"male","white","2nd qtr - april,may,june",1980,416,459,"non-free lunch"
2081,59,"male","white","4th qtr - oct,nov,dec",1979,425,463,"non-free lunch"
971,59,"male","white","2nd qtr - april,may,june",1980,419,454,"non-free lunch"
2820,59,"female","white","1st qtr - jan,feb,march",1980,419,459,"non-free lunch"
2569,59,"female","white","4th qtr - oct,nov,dec",1979,430,454,"free lunch"
1049,59,"male","white","4th qtr - oct,nov,dec",1979,422,463,"non-free lunch"
1810,59,"female","white","4th qtr - oct,nov,dec",1979,450,500,"non-free lunch"
2570,59,"male","white","2nd qtr - april,may,june",1980,411,478,"free lunch"
210,59,"female","black","1st qtr - jan,feb,march",1980,447,536,"free lunch"
3733,59,"female","black","3rd qtr - july,aug,sept",1979,407,405,"free lunch"
576,59,"female","white","3rd qtr - july,aug,sept",1980,419,418,"free lunch"
1984,59,"female","white","1st qtr - jan,feb,march",1980,419,439,"non-free lunch"
799,59,"female","white","3rd qtr - july,aug,sept",1979,425,429,"non-free lunch"
2788,60,"male","white","4th qtr - oct,nov,dec",1979,398,439,"non-free lunch"
3589,60,"female","white","3rd qtr - july,aug,sept",1980,419,423,"free lunch"
1313,60,"male","white","3rd qtr - july,aug,sept",1980,422,459,"non-free lunch"
1940,60,"male","white","4th qtr - oct,nov,dec",1979,413,473,"non-free lunch"
3375,60,"male","white","2nd qtr - april,may,june",1980,398,429,"non-free lunch"
114,60,"female","white","3rd qtr - july,aug,sept",1979,405,434,"free lunch"
3864,60,"male","white","3rd qtr - july,aug,sept",1980,395,439,"non-free lunch"
1748,60,"male","white","3rd qtr - july,aug,sept",1980,395,463,"non-free lunch"
1380,60,"female","white","3rd qtr - july,aug,sept",1980,448,484,"non-free lunch"
3752,60,"male","white","1st qtr - jan,feb,march",1980,428,473,"non-free lunch"
2316,60,"female","white","3rd qtr - july,aug,sept",1980,422,434,"non-free lunch"
2920,60,"female","white","3rd qtr - july,aug,sept",1980,430,463,"non-free lunch"
3777,60,"female","white","2nd qtr - april,may,june",1980,418,454,"free lunch"
2118,60,"female","white","4th qtr - oct,nov,dec",1979,468,484,"non-free lunch"
2143,60,"male","white","4th qtr - oct,nov,dec",1979,431,473,"free lunch"
1562,60,"female","white","1st qtr - jan,feb,march",1980,428,468,"non-free lunch"
1575,60,"male","white","1st qtr - jan,feb,march",1980,418,429,"non-free lunch"
1236,60,"male","white","3rd qtr - july,aug,sept",1980,419,434,"non-free lunch"
3311,60,"male","white","1st qtr - jan,feb,march",1980,451,444,"non-free lunch"
2354,60,"female","white","2nd qtr - april,may,june",1980,411,459,"free lunch"
364,60,"female","white","2nd qtr - april,may,june",1980,431,478,"non-free lunch"
1736,61,"female","white","3rd qtr - july,aug,sept",1980,443,500,"non-free lunch"
3325,61,"male","white","2nd qtr - april,may,june",1980,424,478,"free lunch"
467,61,"male","white","2nd qtr - april,may,june",1980,422,484,"non-free lunch"
2411,61,"male","white","3rd qtr - july,aug,sept",1980,405,444,"non-free lunch"
3173,61,"female","white","1st qtr - jan,feb,march",1980,407,384,"non-free lunch"
632,61,"male","white","4th qtr - oct,nov,dec",1979,416,489,"free lunch"
2954,61,"female","white","1st qtr - jan,feb,march",1980,410,459,"free lunch"
2672,61,"male","white","3rd qtr - july,aug,sept",1980,414,484,"non-free lunch"
2899,61,"male","white","2nd qtr - april,may,june",1980,419,484,"non-free lunch"
2865,61,"female","white","1st qtr - jan,feb,march",1980,410,439,"non-free lunch"
1634,61,"male","white","2nd qtr - april,may,june",1980,397,429,"non-free lunch"
2875,61,"male","white","3rd qtr - july,aug,sept",1980,400,468,"non-free lunch"
2055,61,"male","white","1st qtr - jan,feb,march",1980,405,478,"free lunch"
2503,61,"male","white","2nd qtr - april,may,june",1980,408,506,"free lunch"
560,61,"male","white","1st qtr - jan,feb,march",1980,411,468,"non-free lunch"
802,61,"male","white","1st qtr - jan,feb,march",1980,416,520,"non-free lunch"
1374,61,"female","white","2nd qtr - april,may,june",1980,419,473,"non-free lunch"
3306,61,"male","white","1st qtr - jan,feb,march",1980,397,500,"non-free lunch"
1285,61,"male","white","3rd qtr - july,aug,sept",1980,NA,NA,"free lunch"
3967,61,"female","white","2nd qtr - april,may,june",1980,410,444,"non-free lunch"
1713,61,"female","white","3rd qtr - july,aug,sept",1980,418,478,"non-free lunch"
2225,61,"male","white","3rd qtr - july,aug,sept",1980,411,399,"non-free lunch"
1498,61,"male","white","3rd qtr - july,aug,sept",1980,424,423,"free lunch"
3583,61,"female","white","1st qtr - jan,feb,march",1980,384,405,"free lunch"
3905,62,"male","white","1st qtr - jan,feb,march",1980,492,489,"non-free lunch"
409,62,"female","black","3rd qtr - july,aug,sept",1980,422,412,"free lunch"
2203,62,"female","white","4th qtr - oct,nov,dec",1979,518,506,"non-free lunch"
1685,62,"male","white","2nd qtr - april,may,june",1980,467,489,"non-free lunch"
3154,62,"female","white","3rd qtr - july,aug,sept",1980,472,478,"non-free lunch"
1709,62,"male","white","3rd qtr - july,aug,sept",1980,467,454,"non-free lunch"
3131,62,"male","white","4th qtr - oct,nov,dec",1979,503,602,"free lunch"
1566,62,"male","white","3rd qtr - july,aug,sept",1980,NA,NA,"free lunch"
848,62,"female","black","4th qtr - oct,nov,dec",1979,407,444,"free lunch"
1222,62,"female","white","3rd qtr - july,aug,sept",1980,492,500,"non-free lunch"
564,62,"male","white","1st qtr - jan,feb,march",1980,465,463,"free lunch"
1835,62,"female","white","4th qtr - oct,nov,dec",1979,492,513,"free lunch"
1847,62,"male","white","1st qtr - jan,feb,march",1980,507,536,"non-free lunch"
2667,62,"male","white","4th qtr - oct,nov,dec",1979,467,478,"free lunch"
1388,62,"male","white","3rd qtr - july,aug,sept",1980,425,444,"free lunch"
3385,62,"male","white","4th qtr - oct,nov,dec",1979,NA,NA,"non-free lunch"
155,62,"female","white","2nd qtr - april,may,june",1980,463,449,"free lunch"
4006,62,"female","white","1st qtr - jan,feb,march",1980,472,494,"non-free lunch"
2116,62,"female","black","3rd qtr - july,aug,sept",1980,437,434,"free lunch"
3660,62,"male","white","4th qtr - oct,nov,dec",1979,490,520,"non-free lunch"
1353,62,"male","white","4th qtr - oct,nov,dec",1979,463,489,"non-free lunch"
105,62,"female","white","1st qtr - jan,feb,march",1980,472,459,"free lunch"
1784,63,"female","white","3rd qtr - july,aug,sept",1980,510,559,"non-free lunch"
3515,63,"male","white","2nd qtr - april,may,june",1980,510,547,"non-free lunch"
2863,63,"male","black","2nd qtr - april,may,june",1980,414,463,"free lunch"
3287,63,"female","white","1st qtr - jan,feb,march",1980,NA,NA,"free lunch"
1441,63,"male","white","1st qtr - jan,feb,march",1980,410,412,"free lunch"
2864,63,"male","white","2nd qtr - april,may,june",1980,451,463,"free lunch"
2168,63,"female","white","4th qtr - oct,nov,dec",1979,468,536,"non-free lunch"
347,63,"female","white","3rd qtr - july,aug,sept",1980,447,500,"non-free lunch"
3401,63,"female","black","1st qtr - jan,feb,march",1980,465,494,"free lunch"
2340,63,"female","white","3rd qtr - july,aug,sept",1980,495,547,"free lunch"
1454,63,"female","black","2nd qtr - april,may,june",1980,451,500,"non-free lunch"
1002,63,"male","white","3rd qtr - july,aug,sept",1980,419,473,"non-free lunch"
3687,63,"male","white","2nd qtr - april,may,june",1980,492,520,"non-free lunch"
1526,63,"male","white","1st qtr - jan,feb,march",1980,492,494,"non-free lunch"
3792,63,"female","white","3rd qtr - july,aug,sept",1980,503,547,"non-free lunch"
2662,63,"male","white","3rd qtr - july,aug,sept",1979,445,500,"free lunch"
3041,63,"male","white","1st qtr - jan,feb,march",1980,500,513,"free lunch"
2449,63,"female","white","2nd qtr - april,may,june",1980,518,602,"free lunch"
1178,63,"male","black","1st qtr - jan,feb,march",1980,480,494,"free lunch"
2291,63,"male","white","3rd qtr - july,aug,sept",1980,503,528,"non-free lunch"
510,63,"female","white","4th qtr - oct,nov,dec",1979,492,536,"free lunch"
501,63,"male","white","3rd qtr - july,aug,sept",1980,492,576,"free lunch"
1674,64,"male","white","3rd qtr - july,aug,sept",1980,442,506,"non-free lunch"
401,64,"female","white","4th qtr - oct,nov,dec",1979,NA,NA,"non-free lunch"
355,64,"female","black","2nd qtr - april,may,june",1980,455,520,"free lunch"
14,64,"female","black","3rd qtr - july,aug,sept",1980,437,528,"free lunch"
2176,64,"male","white","2nd qtr - april,may,june",1980,410,454,"free lunch"
1035,64,"female","white","4th qtr - oct,nov,dec",1979,472,576,"non-free lunch"
3773,64,"female","white","1st qtr - jan,feb,march",1980,407,489,"free lunch"
1385,64,"male","black","4th qtr - oct,nov,dec",1979,453,520,"non-free lunch"
3840,64,"female","black","3rd qtr - july,aug,sept",1980,448,489,"non-free lunch"
3289,64,"male","white","2nd qtr - april,may,june",1980,427,513,"non-free lunch"
3728,64,"male","black","2nd qtr - april,may,june",1979,427,513,"free lunch"
1442,64,"male","black","2nd qtr - april,may,june",1980,402,444,"free lunch"
44,64,"female","black","3rd qtr - july,aug,sept",1980,422,513,"free lunch"
2876,64,"male","white","4th qtr - oct,nov,dec",1979,NA,NA,"free lunch"
3439,64,"female","white","3rd qtr - july,aug,sept",1980,395,459,"free lunch"
3632,64,"female","white","2nd qtr - april,may,june",1980,458,528,"non-free lunch"
2071,64,"male","white","3rd qtr - july,aug,sept",1979,445,478,"free lunch"
1858,64,"female","white","1st qtr - jan,feb,march",1980,450,513,"non-free lunch"
