"","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","desk","room","television","computer_n","car","book","wealth","escs"
"1215","82651564",NA,NA,"male",NA,NA,484.733,547.567,467.16,NA,NA,NA,NA,NA,NA,NA,NA
"1216","82615604",NA,NA,"female","yes","no",428.712,362.761,446.167,"yes","yes","3+","3+","2","0-10",0.3059,0.3048
"1217","82606914","ISCED 3A","ISCED 3A","female","yes","yes",579.374,590.436,608.274,"yes","yes","1","2","1","101-200",-0.5073,-0.2789
"1218","82614308","ISCED 3B, C","ISCED 3B, C","female","yes","yes",542.952,602.736,560.98,"yes","yes","3+","2","3+","more than 500",1.4755,1.2278
"1219","82611556","ISCED 3A","ISCED 3B, C","male","yes","yes",419.485,444.171,365.876,"yes","yes","3+","2","2","11-25",0.5082,-0.8081
"1220","82607434","ISCED 3B, C","ISCED 3B, C","female","yes","yes",581.941,592.975,635.46,"yes","no","3+","2","1","26-100",-0.4567,-0.4966
"1221","82650176","ISCED 3B, C","ISCED 3A","female","yes","yes",397.333,366.766,340.967,"no","yes","3+","2","2","0-10",-0.1562,-0.3795
"1222","82607901","ISCED 3A","ISCED 3B, C","female","yes","yes",469.777,489.882,502.712,"no","yes","3+","3+","3+","101-200",0.5425,-0.1963
"1223","82609486","ISCED 3A","ISCED 3A","male","yes","yes",551.202,442.672,552.85,"yes","yes","3+","2","3+","26-100",1.6009,1.5062
"1224","82605076","ISCED 3B, C","ISCED 3B, C","male","yes","yes",438.67,420.716,427.647,"yes","yes","3+","3+","0","0-10",0.3195,-0.2444
"1225","82601887","ISCED 3B, C","ISCED 3B, C","female","yes","yes",590.106,552.25,560.072,"yes","yes","3+","3+","3+","11-25",1.9498,0.4041
"1226","82613767","ISCED 3B, C","ISCED 3B, C","female","yes","yes",304.957,392.792,354.318,"yes","yes",NA,"2","3+","11-25",0.1958,0.7889
"1227","82651353","ISCED 2","ISCED 3B, C","female","no","yes",501.356,484.166,405.56,"yes","yes","3+","3+","2","11-25",1.1188,-0.5958
"1228","82600929",NA,NA,"male",NA,NA,426.06,369.18,389.058,NA,NA,NA,NA,NA,NA,NA,NA
"1229","82613496","ISCED 3B, C","ISCED 3B, C","male","yes","yes",520.479,442.022,439.63,"yes","yes","3+","1","2","26-100",-0.0043,-0.5128
"1230","82651990","ISCED 3B, C","ISCED 3A","female","yes","yes",659.812,632.771,637.198,"yes","yes","2","1","2","more than 500",0.4651,0.2817
"1231","82617411","ISCED 2","ISCED 1","female","no","yes",316.616,390.617,330.976,"yes","yes","3+","2","1","11-25",0.0267,-0.803
"1232","82605148","ISCED 3B, C","ISCED 3A","male","yes","yes",544.893,520.147,482.346,"yes","yes","3+","3+","1","101-200",0.275,0.3496
"1233","82601968","ISCED 3B, C","less than ISCED1","female","yes","yes",442.178,415.273,402.633,"yes","yes","2","2",NA,"11-25",-0.6825,-0.0652
"1234","82654336","ISCED 3A","ISCED 2","male","yes","yes",526.645,430.631,531.418,"yes","yes","2","3+","3+","26-100",0.2978,0.4442
"1235","82608615","ISCED 3B, C","ISCED 3B, C","male",NA,NA,454.305,390.767,425.696,NA,NA,"3+","3+","0","26-100",-0.0183,0.282
"1236","82604701","ISCED 3B, C","ISCED 3A","female","yes","yes",515.09,510.688,522.216,"yes","yes","3+","3+","3+","101-200",1.447,0.3282
"1237","82605392","ISCED 3A","ISCED 3B, C","male","yes","yes",553.058,481.972,569.504,"yes","yes","3+","3+","3+","201-500",1.317,0.3681
"1238","82613748","ISCED 3A","ISCED 3A","male","yes","yes",573.62,591.086,570.425,"yes","yes","3+","3+","2","11-25",0.7877,0.8087
"1239","82604164","ISCED 3B, C","ISCED 3B, C","female","yes","yes",386.259,520.188,484.63,"yes","yes","3+","2","1","11-25",0.2815,0.0359
"1240","82607207","ISCED 3B, C","ISCED 3B, C","male","yes","yes",485.615,423.01,399.512,"yes","yes","3+","2","2","26-100",0.6367,0.7397
"1241","82614660","ISCED 3B, C","ISCED 3B, C","male","yes","yes",553.648,464.016,557.232,"yes","yes","3+","3+","3+","more than 500",1.7353,0.7939
"1242","82651112","ISCED 3A","ISCED 3B, C","male","yes","yes",529.002,473.708,520.988,"no","yes","3+","3+","2","26-100",0.0322,0.5236
"1243","82651256",NA,"ISCED 3B, C","female","yes","yes",597.112,537.777,511.08,"yes","yes","2","2","3+","11-25",0.1012,-0.1363
"1244","82612017","ISCED 3B, C","ISCED 3B, C","male","yes","yes",502.163,503.245,489.219,"yes","yes","3+","3+","1","101-200",0.275,0.1523
"1245","82652850","ISCED 3A","ISCED 2","female","yes","yes",487.147,528.044,549.43,"yes","yes","3+","2","3+","26-100",1.2575,0.5903
"1246","82604857","ISCED 3B, C",NA,"female","yes","yes",459.94,507.315,475.159,"no","yes","2","1","1","26-100",-0.7304,-0.6143
"1247","82652636","ISCED 3B, C","ISCED 3A","female","yes","yes",546.748,681.911,638.317,"yes","yes","3+","3+","2","101-200",0.7744,1.0904
"1248","82610644",NA,NA,"female",NA,NA,595.925,480.156,572.433,NA,NA,NA,NA,NA,NA,NA,NA
"1249","82611446","ISCED 3A","ISCED 3A","female","yes","yes",597.183,615.543,632.322,"yes","yes","3+","3+","3+","26-100",2.4805,1.5677
"1250","82612717","ISCED 3A","ISCED 3A","female","yes","yes",459.02,408.902,423.646,"yes","yes","3+","2","2","101-200",1.2934,1.4667
"1251","26803426","ISCED 3B, C","ISCED 3B, C","male","yes","yes",391.817,398.641,479.906,"yes","yes","2","1","1","26-100",-1.0262,0.0566
"1252","26806729","ISCED 3A","ISCED 3A","male","no","yes",319.151,315.804,325.553,"yes","yes","2","0","1","26-100",-1.6314,-1.3601
"1253","26805840","ISCED 3A","ISCED 3A","female",NA,"yes",377.21,420.777,334.737,"yes","yes","1","1",NA,"26-100",-1.2568,-1.0503
"1254","26803951","ISCED 3A","ISCED 3A","female","yes","yes",469.141,469.305,422.911,"yes","yes","2","1","2","11-25",-0.7558,-1.1878
"1255","26803120","ISCED 3A","ISCED 3A","male","yes","yes",548.549,445.458,445.987,"yes","no","3+","2","1","101-200",-0.4531,0.8248
"1256","26804530","ISCED 3A","ISCED 3A","female","no","yes",484.128,556.859,506.785,"yes","no","2","1",NA,"26-100",-1.7976,0.0078
"1257","26800571",NA,NA,"male","no","yes",320.765,321.145,349.528,NA,"yes","2",NA,"1",NA,-1.0332,NA
"1258","26801293","ISCED 3A","ISCED 3A","female","yes","yes",426.078,455.861,433.211,"yes","no","1","1","0","201-500",-2.0514,0.6368
"1259","26800931","less than ISCED1","ISCED 2","female","yes","yes",272.889,382.108,401.17,"yes","no","1","1","0","11-25",-2.381,-2.1146
"1260","26806101","ISCED 3A","ISCED 3A","male","yes","yes",378.572,296.911,298.855,"yes","no","1","2","1","26-100",-1.2775,-0.4532
"1261","26801523","ISCED 3A","ISCED 3A","male","yes","yes",526.693,405.669,455.747,"yes","no","3+","2","0","201-500",-0.8088,0.0566
"1262","26807347","ISCED 3A","ISCED 3A","female","yes","yes",327.548,351.195,350.316,"yes","yes","2","1","1","0-10",-1.1699,-0.5075
"1263","26807261","ISCED 3A","ISCED 3A","female","no","no",260.5,287.122,286.214,"yes","no","1","1","1","26-100",-2.1114,0.1675
"1264","26807804","ISCED 3A","ISCED 3A","male","yes",NA,325.475,336.442,390.283,"yes","yes","1","1","1","11-25",-1.4297,-1.7039
"1265","26804829","ISCED 3B, C","ISCED 3B, C","female","yes","yes",420.899,364.053,414.304,"yes","yes","1","1","1","201-500",-1.3621,-0.9842
"1266","26805718","ISCED 2","ISCED 3A","female","no","yes",307.143,378.483,372.152,"yes","no","1","1","0","11-25",-2.3446,-2.0627
"1267","26803799","ISCED 3A","ISCED 3A","male","yes","yes",305.203,331.778,399.628,"yes","yes","1","1","1","more than 500",-0.6547,0.8418
"1268","26806331","ISCED 3A",NA,"male",NA,NA,291.66,193.797,265.733,NA,NA,NA,"3+",NA,"26-100",NA,-0.3391
"1269","26800822","ISCED 3A","ISCED 3B, C","male","yes","no",439.596,408.51,470.334,"no","yes","1","0","0","11-25",-1.7411,-1.5951
"1270","26801605","ISCED 3A","ISCED 3A","male","yes","yes",384.25,353.189,343.327,"yes","yes","3+","2","0","26-100",-0.7155,-0.6074
"1271","26807905","ISCED 3A","ISCED 3A","female","yes","yes",410.986,415.795,377.555,"yes","yes","1","3+","0","26-100",-0.8036,0.0195
"1272","26802296","ISCED 3A","ISCED 3A","male","yes","yes",487.984,429.86,427.407,"no","yes","1","1","0","11-25",-1.7812,-1.5924
"1273","26807073","ISCED 3A","ISCED 3A","female","yes","yes",368.163,336.649,352.302,"yes","yes","2",NA,"1","11-25",-1.0641,-0.835
"1274","26800152",NA,"ISCED 3A","female","no","yes",404.081,390.319,284.845,"yes","yes","1","1","0","0-10",-1.707,-1.4712
"1275","26807528","ISCED 3A","ISCED 3A","female","yes","yes",408.712,414.734,416.752,"yes","yes","2","1","1","26-100",-1.2716,0.6285
"1276","26800101","ISCED 2","ISCED 3A","male","yes","yes",467.002,392.838,367.98,"yes","yes","2","1","0","101-200",-1.4239,0.3205
"1277","26803546","ISCED 3A","ISCED 3B, C","male","yes","yes",424.116,390.512,378.009,"yes","yes","1","2","2","11-25",-0.317,-0.4247
"1278","26806502","ISCED 3B, C","ISCED 3A","male","yes","yes",496.459,451.52,465.035,"yes","yes","2","2","2","11-25",-0.0344,-0.0842
"1279","26807703","ISCED 3A","ISCED 3A","female","yes","yes",456.908,415.328,495.692,"yes","yes","3+","3+","1","more than 500",1.1881,0.6604
"1280","26806567","ISCED 3A","ISCED 3A","female","no","yes",457.678,329.859,362.64,"yes","yes","1","0","0","11-25",-2.976,-1.3274
"1281","26804741","ISCED 3A","ISCED 3A","female","yes","yes",446.96,437.205,472.086,"yes","yes","3+","3+","3+","more than 500",0.1109,1.1836
"1282","26804909","ISCED 3B, C","ISCED 3A","female","yes","yes",300.849,361.286,250.908,"yes","yes","3+","3+","3+","101-200",2.4085,0.8409
"1283","26803558","ISCED 3A","ISCED 3A","female","yes","yes",431.573,350.941,397.021,"yes","yes","2","3+","1","26-100",-0.6389,0.0432
"1284","26807588","ISCED 3A","ISCED 3A","female","yes","yes",458.749,385.053,409.385,"yes","yes","2","1","1","26-100",-1.2716,0.131
"1285","26805193","ISCED 3B, C","ISCED 3B, C","male","yes","yes",493.008,431.446,469.775,"yes","yes","1","2","0","26-100",-0.8875,0.0138
"1286","26802769","ISCED 3A","ISCED 3A","male","yes","yes",434.091,334.161,352.318,"yes","yes","2","3+","0","more than 500",-0.4842,0.0138
"1287","26805663","ISCED 3A","ISCED 3A","male","no","no",387.453,313.093,366.062,"yes","yes","1","0","0","0-10",-3.0137,-1.9897
"1288","26805261","ISCED 3A","ISCED 3A","female","yes","yes",389.52,336.786,280.08,"yes","yes","2","3+","0","0-10",-0.0706,-0.6992
"1289","26801616","ISCED 3A","ISCED 3A","female","yes","yes",325.167,383.075,317.53,"yes","yes","2","2","1","201-500",-0.4851,-0.6781
"1290","26802805",NA,NA,"male","yes","yes",491.806,332.34,398.172,"yes","yes","1","2","1","11-25",-0.8418,NA
"1291","26800067","ISCED 3A","ISCED 3A","female","yes","yes",361.65,391.78,371.593,"yes","yes","1","2","1","26-100",-0.7282,0.0819
"1292","26807899","ISCED 3B, C","ISCED 3B, C","male","yes","yes",544.798,474.589,504.1,"yes","yes","2","2","2","more than 500",-0.4779,0.9592
"1293","26804976","ISCED 3A","ISCED 3A","female","yes","yes",487.499,436.803,386.24,"yes","yes","1","1","0","11-25",-1.5442,-0.1197
"1294","26801948","ISCED 3A",NA,"female","yes","yes",445.193,390.653,420.383,"no","no","1","1","0","201-500",-2.1503,-1.5873
"1295","26801893","ISCED 3B, C","ISCED 3B, C","male","yes","yes",296.551,267.93,264.304,"yes","yes","1","1","1","101-200",-0.6746,-0.4047
"1296","26800196","ISCED 3A","ISCED 3A","female","yes","yes",340.281,357.62,362.364,"yes","yes","2","1","1","11-25",-0.7442,-1.0407
"1297","26807788","ISCED 3A","ISCED 3A","female","no","yes",522.92,468.589,465.884,"no","yes","1","0","2","201-500",-1.5095,-0.5807
"1298","26807502","ISCED 3B, C","ISCED 3B, C","female","yes","yes",457.377,432.327,340.722,"yes","yes","2","2","0","26-100",-0.0346,0.9536
"1299","26803808","ISCED 3A","ISCED 3A","female","yes","yes",441.458,395.585,393.904,"yes","yes","1","2","1","26-100",-0.5721,0.879
"1300","26802716","ISCED 2","ISCED 2","male","yes","yes",270.661,336.934,286.74,"yes","yes","1",NA,"1","0-10",-1.3086,-2.1249
"1301","30006877","ISCED 3B, C","ISCED 3B, C","female","yes","yes",429.59,489.844,450.745,"yes","yes","1","1","2","more than 500",-0.1222,0.8447
"1302","30001934","ISCED 3A","ISCED 3A","male","yes","yes",435.447,527.212,561.267,"yes","yes","2","1","2","26-100",-0.505,-0.7555
"1303","30002997","ISCED 3A","ISCED 3A","male","yes","yes",434.28,410.143,386.227,"yes","no","3+","1","1","26-100",-0.0878,-0.2664
"1304","30002784","ISCED 3A","ISCED 3A","female","yes","yes",512.054,430.467,470.333,"yes","yes","0","0","0","201-500",-2.0676,0.5142
"1305","30000293","ISCED 3A","ISCED 3A","female","yes","yes",506.3,575.55,471.15,"yes","yes","2","2","2","26-100",-0.7619,-1.3938
"1306","30001816","ISCED 3A","ISCED 3A","female","yes","yes",440.207,473.678,529.599,"yes","yes","1","1","1","more than 500",-0.3088,1.0246
"1307","30004651","ISCED 3A","ISCED 3A","male","no","yes",447.289,435.566,367.357,"yes","yes","2","2","1","11-25",-0.2566,0.4745
"1308","30003898","ISCED 3A","ISCED 3A","female","yes","yes",475.972,464.387,451.097,"yes","no","3+","2","2","201-500",-0.2139,0.0227
"1309","30004774","ISCED 3A","ISCED 3B, C","male","yes","yes",473.763,505.626,526.267,"yes","yes","3+","1","2","0-10",-0.2778,-0.752
"1310","30002698","ISCED 3A","ISCED 3A","female","yes","yes",481.833,517.221,479.399,"yes","yes","3+","3+","2","26-100",1.4884,0.6531
"1311","30001295","ISCED 3A","ISCED 3A","male","yes","yes",484.995,560.596,560.209,"yes","yes","3+","2","3+","101-200",1.2473,1.2409
"1312","30004443","ISCED 3A","ISCED 3A","male","no","yes",496.096,455.777,483.363,"yes","yes","2","0","2","0-10",-0.8987,-1.356
"1313","30006322","ISCED 3B, C","ISCED 2","female","yes","yes",497.795,433.947,459.124,"yes","yes","3+","2","2","26-100",0.6634,-0.1988
"1314","30006650","ISCED 2","ISCED 2","female","yes","yes",362.504,359.535,305.666,"yes","yes","3+","1","2","26-100",-0.358,-1.6994
"1315","30004690","ISCED 3A","ISCED 2","male","yes","yes",424.268,461.999,515.726,"yes","yes","2","2","1","201-500",-0.0713,0.2264
"1316","30001644","ISCED 3A","ISCED 3A","female","yes","yes",523.063,589.359,534.237,"yes","no","3+","1","3+","26-100",-0.1979,0.504
"1317","30004031","ISCED 3A","ISCED 3A","female","yes","yes",523.122,573.203,610.785,"yes","yes","2","2","2","101-200",-0.0604,0.6836
"1318","30002282","ISCED 3A","ISCED 3A","female","yes","yes",532.423,527.85,487.914,"yes","yes","2","3+","1","more than 500",-0.6863,0.7232
"1319","30000744","ISCED 3A","ISCED 1","male","yes","yes",267.734,344.552,390.972,"yes","yes","3+","3+","2","0-10",0.8988,1.2268
"1320","30003755","ISCED 3A","ISCED 3A","female","yes","yes",400.917,380.017,359.085,"yes","yes","3+","3+","1","26-100",0.2885,0.5912
"1321","30000189","ISCED 2","ISCED 3B, C","male","yes","yes",242.757,348.417,349.397,"yes","yes","2","3+","2","0-10",0.0184,-0.2447
"1322","30002048","ISCED 3B, C","ISCED 3A","female","no","yes",454.888,483.06,477.173,"yes","yes","2","0","1","101-200",-1.0966,-0.5513
"1323","30006744","ISCED 3A","ISCED 2","female","yes","yes",451.527,619.601,540.752,"yes","yes","1","2","1","201-500",-0.5987,0.7419
"1324","30004552","ISCED 3A","ISCED 3A","female","yes","yes",329.392,363.239,347.432,"yes","yes","3+","3+","1","more than 500",0.2152,0.7207
"1325","30002629","ISCED 3B, C","ISCED 3B, C","female","yes","yes",506.632,593.039,612.354,"yes","no","3+","1","2","201-500",-0.0381,0.6397
"1326","30001303","ISCED 3A","ISCED 3A","male","yes","yes",566.061,653.163,578.405,"yes","yes","3+","3+","2","201-500",1.9041,1.6639
"1327","30001647","ISCED 2","ISCED 2","female","yes","yes",386.393,301.011,253.388,"yes","no","2","2","2","0-10",-0.1584,-1.6938
"1328","30001324","ISCED 3A","ISCED 3A","male","yes","yes",499.141,469.579,456.748,"yes","yes","3+","1","3+","201-500",0.1859,1.2756
"1329","30003961","ISCED 3A","ISCED 3B, C","female","yes","yes",484.705,535.092,446.896,"yes","yes","2","3+","1","201-500",-0.1384,1.1475
"1330","30000255","ISCED 3A","ISCED 3A","female","yes","yes",441.534,589.033,553.37,"yes","no","2","1","1","26-100",-1.6045,-1.4544
"1331","30002604","ISCED 3A","ISCED 3A","male","yes","yes",537.527,563.778,618.827,"yes","yes","2","1","2","26-100",0.1762,1.0757
"1332","30001776","ISCED 3A","ISCED 3B, C","male","yes","yes",590.174,676.121,605.664,"yes","yes","2","3+","2","26-100",0.5623,0.4006
"1333","30006815","ISCED 3A","ISCED 3B, C","female","yes","yes",480.196,481.439,465.415,"yes","yes","2","1","2","more than 500",-0.4287,0.8548
"1334","30004842","ISCED 3A","ISCED 2","male","yes","yes",400.592,462.817,368.553,"yes","yes","3+","3+","3+","more than 500",1.2759,0.3873
"1335","30001624","ISCED 3A","ISCED 3A","male","yes","yes",459.547,480.715,498.17,"yes","yes","3+","3+","2","more than 500",1.0836,1.1202
"1336","30000348","ISCED 3A","ISCED 3A","female","no","yes",440.819,437.059,391.736,"yes","yes","2","1","1","0-10",-1.9592,-1.3266
"1337","30000833","ISCED 3A","ISCED 3A","male","yes","yes",384.221,395.677,386.843,"yes","yes","1","1","1","0-10",-1.2316,-0.3079
"1338","30004488","ISCED 2","ISCED 3A","male","no","yes",291.227,326.853,325.068,"yes","no","3+","0","0","11-25",-1.7878,-1.793
"1339","30000607","ISCED 3B, C","ISCED 3B, C","female","yes","yes",538.363,507.714,529.416,"yes","yes","3+","1","2","26-100",-0.7066,-1.2639
"1340","30006503","ISCED 3B, C","ISCED 3B, C","male","yes","yes",480.213,470.167,498.79,"yes","yes","2","3+","3+","101-200",-0.2378,0.2396
"1341","30005609","ISCED 3A","ISCED 2","male","yes","yes",433.896,430.841,449.607,"yes","yes","3+","1","3+","26-100",0.0064,-0.7024
"1342","30006527","ISCED 2","ISCED 3A","male","yes","yes",546.103,426.092,445.458,"yes","yes","2","1","1","26-100",-0.8359,-0.4641
"1343","30001238","ISCED 3A","ISCED 3A","male","yes","yes",524.733,551.547,552.825,"yes","yes","1","3+","1","more than 500",-0.382,1.1391
"1344","30004381","ISCED 3A","ISCED 3A","female","yes","yes",432.92,484.604,436.885,"yes","no","3+","1","3+","11-25",-0.4908,-0.4975
"1345","30004005","ISCED 3A","ISCED 3B, C","female","yes","yes",402.199,374.148,458.849,"yes","yes","2","2","1","101-200",-0.9911,-0.8069
"1346","30005332","ISCED 3B, C","ISCED 3B, C","male","no","no",387.597,408.178,367.472,"yes","yes","2","0","0","11-25",-1.9675,-1.8427
"1347","30002382","ISCED 3A","ISCED 3B, C","female","yes","yes",492.1,440.364,450.682,"yes","yes","3+","2","1","11-25",-0.1781,-0.3804
"1348","30001038","ISCED 1","ISCED 2","female","no","yes",253.646,322.864,310.553,"yes","yes","3+","0","2","more than 500",-0.7169,-1.7278
"1349","30005791","ISCED 2","ISCED 3A","female","yes","yes",453.263,478.032,432.925,"yes","yes","3+","2","3+","101-200",0.5611,0.3308
"1350","30002262","ISCED 3A","ISCED 3A","male","yes","yes",480.498,553.928,518.444,"yes","yes","2","2","2","101-200",-0.319,0.0552
"1351","34407116","ISCED 3B, C","ISCED 1","female","yes","yes",496.256,568.053,459.144,"yes","yes","3+","3+","2","101-200",1.6998,1.5841
"1352","34402489","ISCED 3A","ISCED 3A","female","yes","yes",501.352,586.506,562.383,"yes","yes","1","1","0","26-100",-0.5511,0.6668
"1353","34406947","ISCED 2","ISCED 2","male","yes","yes",635.529,525.089,608.348,"yes","yes","1","2","0","26-100",-0.6811,0.368
"1354","34407819","ISCED 3B, C","ISCED 3A","male","yes","yes",435.412,413.391,421.968,"yes","no","2","1","1","26-100",-0.4139,-0.7165
"1355","34406761","ISCED 3A","ISCED 3A","female","yes","yes",534.607,425.842,427.945,"yes","yes","3+","3+","0","101-200",0.5367,0.5478
"1356","34404876","ISCED 3A","ISCED 3A","female","yes","yes",589.463,513.044,474.665,"yes","no","1","2","0","26-100",-1.1141,-0.1626
"1357","34407720","ISCED 3B, C","ISCED 2","female","yes","yes",603.683,602.858,594.912,"yes","no","1","1","0","0-10",-1.6734,-1.4326
"1358","34402845","ISCED 3A","ISCED 3A","male","yes","yes",486.624,401.598,392.428,"yes","no","1","1","0","11-25",-1.7274,-0.1614
"1359","34405525","ISCED 3A","ISCED 3A","male","yes","yes",412.879,463.516,517.037,"yes","yes","2","1","0","0-10",-0.8574,-1.1674
"1360","34403140","ISCED 3A","ISCED 2","male","yes","yes",655.881,623.714,541.193,"yes","yes","3+","3+","1","26-100",0.421,-0.6189
"1361","34406677","ISCED 3A","ISCED 3A","male","yes","yes",612.446,525.388,581.083,"yes","yes","1","3+","0","201-500",0.2403,1.158
