LA_NAME,SCHOOL,ID,PCODE,ESTAB,P_CON,P_CON_NUM,WARD,WARD_NUM,LA_NUM,LAESTAB,OPEN,SEX,NUM_FSM,PER_FSM,SCH_TYPE,ADMIN_POL,DENOM,GIRL,BOY,STUDENT,NUM_BRIT_W,BRIT_W,NUM_IRISH,IRISH,NUM_IRISH_T,IRISH_T,NUM_WHITE_O,WHITE_O,NUM_GYPSY_ROMA,GYPSY_ROMA,NUM_CARIB_WB,CARIB_WB,NUM_AFRICA_WB,AFRICA_WB,NUM_ASIAN_WA,ASIAN_WA,NUM_MIXED_O,MIXED_O,NUM_INDIAN,INDIAN,NUM_PAKIST,PAKIST,NUM_BANG,BANG,NUM_ASIAN_O,ASIAN_O,NUM_CARIB,CARIB,NUM_AFRICA,AFRICA,NUM_BLACK_O,BLACK_O,NUM_CHIN,CHIN,NUM_OTHER,OTHER,NUM_UNCLASS,UNCLASS,NUM_ENGLISH,ENGLISH,NUM_ENGLISH_NO,ENGLISH_NO,NUM_LAN_UNCLASS,LANG_UNCLASS,LA_BRIT_W,LA_IRISH,LA_IRISH_T,LA_WHITE_O,LA_GYPSY_ROMA,LA_CARIB_WB,LA_AFRICA,LA_AFRICA_WB,LA_ASIAN_WA,LA_MIXED_O,LA_INDIAN,LA_PAKIST,LA_BANG,LA_ASIAN_O,LA_CARIB,LA_BLACK_O,LA_CHIN,LA_OTHER,LA_UNCLASS,DIFF_BRIT_W,DIFF_IRISH,DIFF_IRISH_T,DIFF_WHITE_O,DIFF_GYPSY_ROMA,DIFF_CARIB_WB,DIFF_AFRICA,DIFF_AFRICA_WB,DIFF_ASIAN_WA,DIFF_MIXED_O,DIFF_INDIAN,DIFF_PAKIST,DIFF_BANG,DIFF_ASIAN_O,DIFF_CARIB,DIFF_BLACK_O,DIFF_CHIN,DIFF_OTHER,INTEG
Camden,Swiss Cottage School - Development & Research Centre,100096,NW8 6HX,7205,Hampstead and Kilburn,E14000727,Swiss Cottage,E05000144,E09000007,2027205,,Mixed,126,54.5,State-funded special school,Not applicable,No religious character,70,160,231,37,17.5,6,2.8,0,0,19,9,0,0,3,1.4,2,0.9,2,0.9,16,7.6,2,0.9,1,0.5,41,19.4,2,0.9,2,0.9,54,25.6,7,3.3,3,1.4,13,6.2,1,0.5,80,37.9,131,62.1,0,0,22.6528105,1.1057643,0.1382205,15.7929763,0.0409542,3.1585953,16.775878,1.7354357,1.8122248,5.1141599,0.7730112,1.0289751,14.7588819,2.5340432,2.897512,1.1620764,0.7627726,5.9895567,1.7661513,5.1528105,1.6942357,0.1382205,6.7929763,0.0409542,1.7585953,8.824122,0.8354357,0.9122248,2.4858401,0.1269888,0.5289751,4.6411181,1.6340432,1.997512,2.1379236,0.6372274,0.2104433,40.5496466
Camden,Christopher Hatton Primary School,130342,EC1R 4PQ,2842,Holborn and St Pancras,E14000750,Holborn and Covent Garden,E05000138,E09000007,2022842,01/01/1996,Mixed,50,21.5,State-funded primary,Not applicable,No religious character,110,120,233,41,22.9,0,0,0,0,40,22.3,0,0,6,3.4,1,0.6,2,1.1,14,7.8,2,1.1,0,0,41,22.9,1,0.6,1,0.6,16,8.9,1,0.6,2,1.1,7,3.9,4,2.2,64,35.8,115,64.2,0,0,22.6528105,1.1057643,0.1382205,15.7929763,0.0409542,3.1585953,16.775878,1.7354357,1.8122248,5.1141599,0.7730112,1.0289751,14.7588819,2.5340432,2.897512,1.1620764,0.7627726,5.9895567,1.7661513,0.2471895,1.1057643,0.1382205,6.5070237,0.0409542,0.2414047,7.875878,1.1354357,0.7122248,2.6858401,0.3269888,1.0289751,8.1411181,1.9340432,2.297512,0.5620764,0.3372274,2.0895567,37.4074332
Camden,St Luke's Church of England Primary,136807,NW3 7SU,2000,Hampstead and Kilburn,E14000727,Frognal and Fitzjohns,E05000133,E09000007,2022000,16/09/2011,Mixed,11,14.3,State-funded primary,Not applicable,Church of England,35,40,77,19,30.6,0,0,0,0,19,30.6,0,0,3,4.8,0,0,3,4.8,6,9.7,1,1.6,1,1.6,0,0,2,3.2,2,3.2,0,0,0,0,0,0,6,9.7,0,0,24,38.7,38,61.3,0,0,22.6528105,1.1057643,0.1382205,15.7929763,0.0409542,3.1585953,16.775878,1.7354357,1.8122248,5.1141599,0.7730112,1.0289751,14.7588819,2.5340432,2.897512,1.1620764,0.7627726,5.9895567,1.7661513,7.9471895,1.1057643,0.1382205,14.8070237,0.0409542,1.6414047,16.775878,1.7354357,2.9877752,4.5858401,0.8269888,0.5710249,14.7588819,0.6659568,0.302488,1.1620764,0.7627726,3.7104433,74.5261186
Camden,The UCL Academy,137181,NW3 3AQ,4000,Hampstead and Kilburn,E14000727,Swiss Cottage,E05000144,E09000007,2024000,01/09/2012,Mixed,234,28,State-funded secondary,Comprehensive,No religious character,390,445,835,88,10.5,4,0.5,0,0,192,23,0,0,10,1.2,13,1.6,10,1.2,48,5.7,6,0.7,5,0.6,73,8.7,17,2,18,2.2,125,15,2,0.2,9,1.1,73,8.7,142,17,334,40,416,49.8,85,10.2,22.6528105,1.1057643,0.1382205,15.7929763,0.0409542,3.1585953,16.775878,1.7354357,1.8122248,5.1141599,0.7730112,1.0289751,14.7588819,2.5340432,2.897512,1.1620764,0.7627726,5.9895567,1.7661513,12.1528105,0.6057643,0.1382205,7.2070237,0.0409542,1.9585953,1.775878,0.1354357,0.6122248,0.5858401,0.0730112,0.4289751,6.0588819,0.5340432,0.697512,0.9620764,0.3372274,2.7104433,37.0149176
Camden,Kings Cross Academy,140686,N1C 4BT,2002,Holborn and St Pancras,E14000750,St Pancras and Somers Town,E05000143,E09000007,2022002,01/09/2015,Mixed,17,19.3,State-funded primary,Non-selective,No religious character,40,50,88,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,22.6528105,1.1057643,0.1382205,15.7929763,0.0409542,3.1585953,16.775878,1.7354357,1.8122248,5.1141599,0.7730112,1.0289751,14.7588819,2.5340432,2.897512,1.1620764,0.7627726,5.9895567,1.7661513,77.3471895,1.1057643,0.1382205,15.7929763,0.0409542,3.1585953,16.775878,1.7354357,1.8122248,5.1141599,0.7730112,1.0289751,14.7588819,2.5340432,2.897512,1.1620764,0.7627726,5.9895567,152.9282276
Camden,Wac Arts College,141164,NW3 4QP,4001,Hampstead and Kilburn,E14000727,Belsize,E05000128,E09000007,2024001,01/09/2014,Mixed,35,76.1,Pupil referral unit,,No religious character,20,30,46,14,30.4,0,0,0,0,2,4.3,0,0,7,15.2,1,2.2,0,0,3,6.5,0,0,0,0,0,0,2,4.3,3,6.5,4,8.7,5,10.9,0,0,0,0,5,10.9,46,100,0,0,0,0,22.6528105,1.1057643,0.1382205,15.7929763,0.0409542,3.1585953,16.775878,1.7354357,1.8122248,5.1141599,0.7730112,1.0289751,14.7588819,2.5340432,2.897512,1.1620764,0.7627726,5.9895567,1.7661513,7.7471895,1.1057643,0.1382205,11.4929763,0.0409542,12.0414047,8.075878,0.4645643,1.8122248,1.3858401,0.7730112,1.0289751,14.7588819,1.7659568,3.602488,9.7379236,0.7627726,5.9895567,82.7245826
Camden,Kingsgate Primary School,132245,NW6 4LB,2843,Hampstead and Kilburn,E14000727,Kilburn,E05000140,E09000007,2022843,01/09/2000,Mixed,186,31.3,State-funded primary,Not applicable,No religious character,275,320,594,28,6.3,0,0,0,0,80,17.9,0,0,11,2.5,6,1.3,4,0.9,21,4.7,4,0.9,10,2.2,68,15.2,20,4.5,8,1.8,97,21.7,2,0.4,2,0.4,82,18.4,3,0.7,76,17,369,82.7,1,0.2,22.6528105,1.1057643,0.1382205,15.7929763,0.0409542,3.1585953,16.775878,1.7354357,1.8122248,5.1141599,0.7730112,1.0289751,14.7588819,2.5340432,2.897512,1.1620764,0.7627726,5.9895567,1.7661513,16.3528105,1.1057643,0.1382205,2.1070237,0.0409542,0.6585953,4.924122,0.4354357,0.9122248,0.4141599,0.1269888,1.1710249,0.4411181,1.9659568,1.097512,0.7620764,0.3627726,12.4104433,45.4272038
Camden,Abacus Belsize Primary School,139837,N1C 4PF,2001,Holborn and St Pancras,E14000750,St Pancras and Somers Town,E05000143,E09000007,2022001,02/09/2013,Mixed,3,3.6,State-funded primary,Not applicable,No religious character,35,50,83,7,13.2,0,0,0,0,23,43.4,0,0,3,5.7,0,0,0,0,3,5.7,0,0,0,0,0,0,0,0,0,0,2,3.8,0,0,0,0,3,5.7,12,22.6,28,52.8,25,47.2,0,0,22.6528105,1.1057643,0.1382205,15.7929763,0.0409542,3.1585953,16.775878,1.7354357,1.8122248,5.1141599,0.7730112,1.0289751,14.7588819,2.5340432,2.897512,1.1620764,0.7627726,5.9895567,1.7661513,9.4528105,1.1057643,0.1382205,27.6070237,0.0409542,2.5414047,12.975878,1.7354357,1.8122248,0.5858401,0.7730112,1.0289751,14.7588819,2.5340432,2.897512,1.1620764,0.7627726,0.2895567,82.2023856
Camden,CCfL Key Stage 3 PRU,134643,NW1 8DP,1103,Holborn and St Pancras,E14000750,Haverstock,E05000136,E09000007,2021103,01/09/2003,Mixed,5,62.5,Pupil referral unit,Not applicable,No religious character,0,5,8,5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.5,0,0,1,12.5,1,12.5,0,0,0,0,0,0,6,75,2,25,0,0,22.6528105,1.1057643,0.1382205,15.7929763,0.0409542,3.1585953,16.775878,1.7354357,1.8122248,5.1141599,0.7730112,1.0289751,14.7588819,2.5340432,2.897512,1.1620764,0.7627726,5.9895567,1.7661513,39.8471895,1.1057643,0.1382205,15.7929763,0.0409542,3.1585953,4.275878,1.7354357,1.8122248,5.1141599,0.7730112,1.0289751,14.7588819,9.9659568,2.897512,11.3379236,0.7627726,5.9895567,120.5359884
City of London,Sir John Cass's Foundation Primary School,100000,EC3A 5DE,3614,Cities of London and Westminster,E14000639,Tower,E05009310,E09000001,2013614,,Mixed,49,19.6,State-funded primary,Not applicable,Church of England,120,130,250,38,21.6,0,0,0,0,29,16.5,0,0,4,2.3,4,2.3,3,1.7,13,7.4,6,3.4,2,1.1,50,28.4,0,0,2,1.1,11,6.3,1,0.6,2,1.1,11,6.3,0,0,71,40.3,99,56.3,6,3.4,21.5909091,0,0,16.4772727,0,2.2727273,6.25,2.2727273,1.7045455,7.3863636,3.4090909,1.1363636,28.4090909,0,1.1363636,0.5681818,1.1363636,6.25,0,0.0090909,0,0,0.0227273,0,0.0272727,0.05,0.0272727,0.0045455,0.0136364,0.0090909,0.0363636,0.0090909,0,0.0363636,0.0318182,0.0363636,0.05,0.3636363
Croydon,Castle Hill Academy,140000,CR0 0RJ,2035,Croydon Central,E14000654,Fieldway,E05000154,E09000008,3062035,01/11/2013,Mixed,182,38.4,State-funded primary,Not applicable,No religious character,250,225,474,181,48.1,1,0.3,2,0.5,18,4.8,1,0.3,35,9.3,6,1.6,1,0.3,7,1.9,1,0.3,8,2.1,3,0.8,9,2.4,27,7.2,50,13.3,10,2.7,7,1.9,6,1.6,3,0.8,280,74.5,96,25.5,0,0,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,18.8039773,0.124348,0.4379491,3.4387558,0.1879081,4.6541904,1.4881263,0.2595248,1.5034789,3.3583118,4.471913,2.0554074,0.1948157,2.7502232,3.8550652,0.8068756,1.3795733,0.3596069,50.1300508
Croydon,St Joseph's RC Infant School,101803,SE19 3NX,3412,Croydon North,E14000655,Upper Norwood,E05000166,E09000008,3063412,,Mixed,34,17.3,State-funded primary,Not applicable,Roman Catholic,100,100,197,21,17.4,2,1.7,0,0,20,16.5,0,0,2,1.7,2,1.7,3,2.5,8,6.6,0,0,1,0.8,0,0,3,2.5,8,6.6,42,34.7,6,5,0,0,0,0,3,2.5,65,53.7,54,44.6,2,1.7,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,11.8960227,1.275652,0.0620509,8.2612442,0.1120919,2.9458096,19.9118737,0.1595248,0.6965211,1.3416882,4.771913,3.3554074,0.9948157,2.6502232,4.4550652,1.4931244,0.5204267,1.9596069,66.8630616
Croydon,Kenley Primary School,101753,CR3 0EX,2058,Croydon South,E14000656,Kenley,E05000156,E09000008,3062058,,Mixed,25,11.2,State-funded primary,Not applicable,No religious character,105,120,223,108,55.4,0,0,0,0,13,6.7,0,0,18,9.2,4,2.1,5,2.6,5,2.6,5,2.6,1,0.5,0,0,5,2.6,11,5.6,13,6.7,5,2.6,0,0,1,0.5,1,0.5,177,90.8,18,9.2,0,0,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,26.1039773,0.424348,0.0620509,1.5387558,0.1120919,4.5541904,8.0881263,0.2404752,0.7965211,2.6583118,2.171913,3.6554074,0.9948157,2.5502232,5.4550652,0.9068756,0.5204267,1.4596069,62.2931824
Croydon,Cypress Primary School,101715,SE25 4AU,2007,Croydon North,E14000655,South Norwood,E05000164,E09000008,3062007,,Mixed,112,14.9,State-funded primary,Not applicable,No religious character,390,360,752,137,24.2,2,0.4,0,0,57,10.1,2,0.4,45,7.9,14,2.5,9,1.6,48,8.5,6,1.1,18,3.2,4,0.7,15,2.6,93,16.4,84,14.8,22,3.9,4,0.7,5,0.9,2,0.4,435,76.7,132,23.3,0,0,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,5.0960227,0.024348,0.0620509,1.8612442,0.2879081,3.2541904,0.0118737,0.6404752,0.2034789,3.2416882,3.671913,0.9554074,0.2948157,2.5502232,5.3449348,0.3931244,0.1795733,1.0596069,29.132879
Croydon,The Coningsby Pupil Referral Unit,101706,CR0 1BQ,1100,Croydon Central,E14000654,Fairfield,E05000153,E09000008,3061100,,Mixed,20,40.8,Pupil referral unit,Not applicable,No religious character,15,35,49,19,38.8,1,2,0,0,2,4.1,0,0,6,12.2,1,2,0,0,2,4.1,0,0,0,0,0,0,0,0,14,28.6,2,4.1,1,2,0,0,1,2,0,0,44,89.8,5,10.2,0,0,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,9.5039773,1.575652,0.0620509,4.1387558,0.1120919,7.5541904,10.6881263,0.1404752,1.8034789,1.1583118,4.771913,4.1554074,0.9948157,5.1502232,17.5449348,1.5068756,0.5204267,0.0403931,71.4221
Croydon,Winterbourne Boys' Academy,140683,CR7 7QT,2081,Croydon North,E14000655,Bensham Manor,E05000148,E09000008,3062081,01/04/2014,Boys,82,33.2,State-funded primary,,No religious character,0,245,247,6,2.4,0,0,0,0,21,8.5,2,0.8,4,1.6,2,0.8,1,0.4,14,5.7,37,15,41,16.6,5,2,34,13.8,33,13.4,36,14.6,3,1.2,3,1.2,4,1.6,1,0.4,73,29.6,174,70.4,0,0,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,26.8960227,0.424348,0.0620509,0.2612442,0.6879081,3.0458096,0.1881263,1.0595248,1.4034789,0.4416882,10.228087,12.4445926,1.0051843,8.6497768,2.3449348,2.3068756,0.6795733,0.3596069,72.488833
Croydon,Forest Academy,140113,CR0 8HQ,2109,Croydon Central,E14000654,Shirley,E05000163,E09000008,3062109,01/09/2013,Mixed,124,31,State-funded primary,Not applicable,No religious character,190,210,400,80,25,0,0,0,0,38,11.9,0,0,16,5,8,2.5,0,0,8,2.5,9,2.8,8,2.5,1,0.3,18,5.6,24,7.5,91,28.4,12,3.8,2,0.6,5,1.6,0,0,185,57.8,134,41.9,1,0.3,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,4.2960227,0.424348,0.0620509,3.6612442,0.1120919,0.3541904,13.6118737,0.6404752,1.8034789,2.7583118,1.971913,1.6554074,0.6948157,0.4497768,3.5550652,0.2931244,0.0795733,0.3596069,36.7833704
Croydon,Gonville Academy,136714,CR7 6DL,2019,Croydon North,E14000655,West Thornton,E05000168,E09000008,3062019,01/05/2011,Mixed,58,10,State-funded primary,Not applicable,No religious character,295,285,579,18,4.1,0,0,0,0,20,4.5,3,0.7,16,3.6,0,0,9,2,28,6.3,48,10.9,69,15.6,15,3.4,73,16.6,61,13.8,65,14.7,9,2,2,0.5,2,0.5,3,0.7,207,46.9,234,53.1,0,0,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,25.1960227,0.424348,0.0620509,3.7387558,0.5879081,1.0458096,0.0881263,1.8595248,0.1965211,1.0416882,6.128087,11.4445926,2.4051843,11.4497768,2.7449348,1.5068756,0.0204267,1.4596069,71.4002402
Croydon,Park Hill Infant School,101779,CR0 5NS,2094,Croydon Central,E14000654,Fairfield,E05000153,E09000008,3062094,,Mixed,18,6.8,State-funded primary,Not applicable,No religious character,130,135,264,19,10.7,0,0,0,0,20,11.2,1,0.6,5,2.8,5,2.8,4,2.2,7,3.9,75,42.1,9,5.1,1,0.6,14,7.9,6,3.4,8,4.5,1,0.6,0,0,3,1.7,0,0,43,24.2,135,75.8,0,0,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,18.5960227,0.424348,0.0620509,2.9612442,0.4879081,1.8458096,10.2881263,0.9404752,0.3965211,1.3583118,37.328087,0.9445926,0.3948157,2.7497768,7.6550652,2.9068756,0.5204267,0.2596069,90.1200644
Croydon,Selsdon Primary and Nursery School,101815,CR2 8LQ,5200,Croydon South,E14000656,Selsdon and Ballards,E05000162,E09000008,3065200,,Mixed,114,19.8,State-funded primary,Not applicable,No religious character,295,285,576,199,42,2,0.4,1,0.2,47,9.9,1,0.2,23,4.9,16,3.4,16,3.4,23,4.9,7,1.5,11,2.3,8,1.7,13,2.7,33,7,51,10.8,12,2.5,2,0.4,2,0.4,7,1.5,369,77.8,105,22.2,0,0,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,12.7039773,0.024348,0.1379491,1.6612442,0.0879081,0.2541904,3.9881263,1.5404752,1.5965211,0.3583118,3.271913,1.8554074,0.7051843,2.4502232,4.0550652,1.0068756,0.1204267,1.5596069,37.3777538
Croydon,St Chad's Catholic Primary School,101802,SE25 6LR,3411,Croydon North,E14000655,Selhurst,E05000161,E09000008,3063411,,Mixed,75,17.1,State-funded primary,Not applicable,Roman Catholic,230,210,438,18,5.4,2,0.6,0,0,40,12,0,0,13,3.9,6,1.8,0,0,9,2.7,10,3,1,0.3,0,0,3,0.9,41,12.3,167,50,20,6,0,0,2,0.6,2,0.6,234,70.1,99,29.6,1,0.3,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,23.8960227,0.175652,0.0620509,3.7612442,0.1120919,0.7458096,35.2118737,0.0595248,1.8034789,2.5583118,1.771913,3.8554074,0.9948157,4.2502232,1.2449348,2.4931244,0.5204267,1.3596069,84.8765126
Croydon,Elmwood Junior School,101720,CR0 2PL,2012,Croydon North,E14000655,Selhurst,E05000161,E09000008,3062012,,Mixed,91,19,State-funded primary,Not applicable,No religious character,240,240,478,18,3.8,0,0,2,0.4,29,6.1,1,0.2,15,3.1,9,1.9,7,1.5,9,1.9,58,12.1,71,14.9,11,2.3,58,12.1,74,15.5,98,20.5,10,2.1,2,0.4,6,1.3,0,0,159,33.3,319,66.7,0,0,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,25.4960227,0.424348,0.3379491,2.1387558,0.0879081,1.5458096,5.7118737,0.0404752,0.3034789,3.3583118,7.328087,10.7445926,1.3051843,6.9497768,4.4449348,1.4068756,0.1204267,0.6596069,72.4044176
Croydon,Gresham Primary School,101758,CR2 9EA,2065,Croydon South,E14000656,Sanderstead,E05000160,E09000008,3062065,,Mixed,9,3.7,State-funded primary,Not applicable,No religious character,120,120,243,133,62.4,1,0.5,0,0,9,4.2,0,0,4,1.9,4,1.9,10,4.7,16,7.5,19,8.9,4,1.9,1,0.5,5,2.3,5,2.3,0,0,0,0,0,0,2,0.9,0,0,173,81.2,40,18.8,0,0,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,33.1039773,0.075652,0.0620509,4.0387558,0.1120919,2.7458096,14.7881263,0.0404752,2.8965211,2.2416882,4.128087,2.2554074,0.4948157,2.8502232,8.7550652,3.5068756,0.5204267,1.0596069,83.675656
Croydon,St John's CofE Primary School,101788,CR0 5EL,3003,Croydon Central,E14000654,Heathfield,E05000155,E09000008,3063003,,Mixed,12,5,State-funded primary,Not applicable,Church of England,115,125,240,85,40.7,0,0,0,0,4,1.9,0,0,11,5.3,3,1.4,9,4.3,12,5.7,4,1.9,2,1,0,0,13,6.2,30,14.4,28,13.4,1,0.5,3,1.4,2,1,2,1,154,73.7,55,26.3,0,0,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,11.4039773,0.424348,0.0620509,6.3387558,0.1120919,0.6541904,1.3881263,0.4595248,2.4965211,0.4416882,2.871913,3.1554074,0.9948157,1.0497768,3.3449348,3.0068756,0.8795733,0.9596069,40.0441782
Croydon,Harris Primary Academy Kenley,139640,CR8 5NF,2031,Croydon South,E14000656,Kenley,E05000156,E09000008,3062031,01/09/2013,Mixed,71,18.5,State-funded primary,Not applicable,No religious character,195,190,384,140,47,0,0,0,0,21,7,1,0.3,20,6.7,3,1,12,4,18,6,11,3.7,12,4,3,1,18,6,19,6.4,8,2.7,5,1.7,1,0.3,4,1.3,2,0.7,225,75.5,73,24.5,0,0,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,17.7039773,0.424348,0.0620509,1.2387558,0.1879081,2.0541904,12.0881263,0.8595248,2.1965211,0.7416882,1.071913,0.1554074,0.0051843,0.8497768,4.6550652,1.8068756,0.2204267,0.6596069,46.9813468
Croydon,Margaret Roper Catholic Primary School,101797,CR8 2XP,3404,Croydon South,E14000656,Purley,E05000159,E09000008,3063404,,Mixed,6,2.5,State-funded primary,Not applicable,Roman Catholic,110,130,240,112,53.8,5,2.4,0,0,25,12,0,0,5,2.4,5,2.4,11,5.3,9,4.3,8,3.8,0,0,0,0,7,3.4,1,0.5,12,5.8,2,1,1,0.5,3,1.4,2,1,176,84.6,32,15.4,0,0,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,24.5039773,1.975652,0.0620509,3.7612442,0.1120919,2.2458096,8.9881263,0.5404752,3.4965211,0.9583118,0.971913,4.1554074,0.9948157,1.7502232,10.5550652,2.5068756,0.0204267,0.5596069,68.158594
Croydon,Archbishop Tenison's CofE High School,101811,CR0 5JQ,4600,Croydon Central,E14000654,Fairfield,E05000153,E09000008,3064600,,Mixed,52,6.5,State-funded secondary,Comprehensive,Church of England,405,395,796,236,29.6,1,0.1,0,0,25,3.1,0,0,19,2.4,9,1.1,25,3.1,30,3.8,11,1.4,6,0.8,2,0.3,21,2.6,115,14.4,242,30.4,41,5.2,3,0.4,3,0.4,7,0.9,720,90.5,76,9.5,0,0,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,0.3039773,0.324348,0.0620509,5.1387558,0.1120919,2.2458096,15.6118737,0.7595248,1.2965211,1.4583118,3.371913,3.3554074,0.6948157,2.5502232,3.3449348,1.6931244,0.1204267,1.5596069,44.003717
Croydon,Purley Oaks Primary School,101733,CR2 0PR,2033,Croydon South,E14000656,Croham,E05000152,E09000008,3062033,,Mixed,177,27.9,State-funded primary,Not applicable,No religious character,310,325,635,110,22,2,0.4,0,0,80,16,0,0,31,6.2,5,1,6,1.2,103,20.6,13,2.6,9,1.8,4,0.8,35,7,29,5.8,39,7.8,14,2.8,3,0.6,14,2.8,3,0.6,318,63.6,180,36,2,0.4,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,7.2960227,0.024348,0.0620509,7.7612442,0.1120919,1.5541904,6.9881263,0.8595248,0.6034789,15.3416882,2.171913,2.3554074,0.1948157,1.8497768,5.2550652,0.7068756,0.0795733,0.8403931,54.0565864
Croydon,St Andrew's CofE Voluntary Aided High School,101813,CR0 4BH,4603,Croydon South,E14000656,Waddon,E05000167,E09000008,3064603,,Mixed,157,24,State-funded secondary,Comprehensive,Church of England,325,325,653,118,18.1,0,0,0,0,32,4.9,0,0,31,4.7,9,1.4,5,0.8,17,2.6,8,1.2,11,1.7,1,0.2,12,1.8,169,25.9,172,26.3,35,5.4,2,0.3,15,2.3,16,2.5,550,84.2,103,15.8,0,0,29.2960227,0.424348,0.0620509,8.2387558,0.1120919,4.6458096,14.7881263,1.8595248,1.8034789,5.2583118,4.771913,4.1554074,0.9948157,5.1502232,11.0550652,3.5068756,0.5204267,1.9596069,1.3971457,11.1960227,0.424348,0.0620509,3.3387558,0.1120919,0.0541904,11.5118737,0.4595248,1.0034789,2.6583118,3.571913,2.4554074,0.7948157,3.3502232,14.8449348,1.8931244,0.2204267,0.3403931,58.2918872
